"image_id"	"file_name"	"title"	"description"	"width"	"height"	"mime_type"	"creator"	"language"	"size"	"source"	"comments"	"other_references"	"emory"	"emory_location"	"authorization_status"	"image_status"	"ready_to_go"	"order_num"	"category"	"date"	"external_id"
"1788577"	"731AB36DB80B6704F3569357B1DD5366.JPG"	"Register of Africans from the 
Schooner ""Fanny"""	"The Schooner ""Fanny"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Fanny"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1220"	"image/jpeg"	"\N"	"en"	"899843"	"British National Archives, Foreign Office, ser. 84, vol. 76, p. 224."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1718593"	"C706125777EE9B2003CDBCD810E9C332.JPG"	"Register of Africans from the 
Schooner ""Fortunée"""	"The Schooner ""Fortunée"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Fortunée"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1377"	"image/jpeg"	"\N"	"en"	"990096"	"British National Archives, Foreign Office, ser. 84, vol. 63, p. 86."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1826"	"\N"
"1718561"	"1E98721C008C3CC820708FB9B42370A9.JPG"	"Register of Africans from the 
Schooner ""Francisco"""	"The Schooner ""Francisco"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Francisco"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1086"	"image/jpeg"	"\N"	"en"	"645738"	"British National Archives, Foreign Office, ser. 84, vol. 4, p. 263."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1820"	"\N"
"1788708"	"C1D904ED1410C7B42227C86EC75785BF.JPG"	"Register of Africans from the 
Schooner ""Gaceta"""	"The Schooner ""Gaceta"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Gaceta"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"1020"	"827"	"image/jpeg"	"\N"	"en"	"688281"	"British National Archives, Foreign Office, ser. 84, vol. 212, p. 63."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1788576"	"C21F0AC2B5BC59DCC059D5A8FF7A447F.JPG"	"Register of Africans from the 
Schooner ""Gertrudes"""	"The Schooner ""Gertrudes"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Gertrudes"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1263"	"image/jpeg"	"\N"	"en"	"936854"	"British National Archives, Foreign Office, ser. 84, vol. 76, p. 221."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1788631"	"E5FDD96229F6AF2C8A8FF22F08E05B72.JPG"	"Register of Africans from the 
Schooner ""Grande Poder de Deus"""	"The Schooner ""Grande Poder de Deus"" was captured at sea 
by British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Grande Poder de Deus"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives. "	"800"	"1311"	"image/jpeg"	"\N"	"en"	"498615"	"British National Archives, 
Foreign Office, ser. 84, vol. 507, p. 345."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1844"	"\N"
"1788594"	"B3FCDD0392C33419A85F46A724CE7021.JPG"	"Register of Africans from the 
Schooner ""Hirondelle"""	"The Schooner ""Hirondelle"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Hirondelle"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1229"	"image/jpeg"	"\N"	"en"	"824352"	"British National Archives, Foreign Office, ser. 84, vol. 100, p. 141."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1829"	"\N"
"1788592"	"D99FD3032B49271CC1DE5F1924871D65.JPG"	"Register of Africans from the 
Schooner ""Hosse"""	"The Schooner ""Hosse"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Hosse"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives. "	"1024"	"816"	"image/jpeg"	"\N"	"en"	"660840"	"British National Archives, Foreign Office, ser. 84, vol. 100, p. 136."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1829"	"\N"
"1788603"	"A26A9B0AFBF0A302678F36FCF67D0F9E.JPG"	"Register of Africans from the 
Schooner ""Iberia"""	"The Schooner ""Iberia"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Iberia"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1193"	"image/jpeg"	"\N"	"en"	"654157"	"British National Archives, Foreign Office, ser. 84, vol. 166, p. 256."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1835"	"\N"
"1718590"	"4D8B238F1607754ED8B639642B5DF6A0.JPG"	"Register of Africans from the 
Schooner ""Ibéria"""	"The Schooner ""Ibéria"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Ibéria"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1238"	"image/jpeg"	"\N"	"en"	"582969"	"British National Archives, Foreign Office, ser. 84, vol. 48, p. 267."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1826"	"\N"
"1718573"	"16EE00CBD95CFF8706AF6545485D7EFE.JPG"	"Register of Africans from the 
Schooner ""Josefa"""	"The Schooner ""Josefa"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Josefa"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1226"	"image/jpeg"	"\N"	"en"	"581757"	"British National Archives, Foreign Office, ser. 84, vol. 21, p. 330."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1822"	"\N"
"1788590"	"81F54E0153A39CD1E2BC992253A6D972.JPG"	"Register of Africans from the 
Schooner ""Josefina"""	"The Schooner ""Josefina"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Josefina"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1257"	"image/jpeg"	"\N"	"en"	"821304"	"British National Archives, Foreign Office, ser. 84, vol. 87, p. 106."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1788615"	"9710DF5AB638E12DDCE9A63CE82C49DD.JPG"	"Register of Africans from the 
Schooner ""Ligeira"""	"The Schooner ""Ligeira"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Ligeira"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1263"	"image/jpeg"	"\N"	"en"	"852145"	"British National Archives, Foreign Office, ser. 84, vol. 231, p. 80."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1837"	"\N"
"1788593"	"0892FCC310E3D7841A0E5A26AB03039E.JPG"	"Register of Africans from the 
Schooner ""Mensageira"""	"The Schooner ""Mensageira"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Mensageira"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"1024"	"807"	"image/jpeg"	"\N"	"en"	"627396"	"British National Archives, Foreign Office, ser. 84, vol. 100, p. 139."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1829"	"\N"
"1718587"	"CE16284AA6CA9DEC92BE1F6C1DF13F13.JPG"	"Register of Africans from the 
Schooner ""Ninfa Habanera"""	"The Schooner ""Ninfa Habanera"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Ninfa Habanera"". The register was kept as 
a formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives."	"800"	"1261"	"image/jpeg"	"\N"	"en"	"666456"	"British National Archives, Foreign Office, ser. 84, 
vol. 48, p. 153."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1825"	"\N"
"1788707"	"B4D2A0001691950CBAA8C432E8BCF325.JPG"	"Register of Africans from the 
Schooner ""Norma"""	"The Schooner ""Norma"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Norma"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"1021"	"798"	"image/jpeg"	"\N"	"en"	"673381"	"British National Archives, Foreign Office, ser. 84, vol. 189, p. 194."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1835"	"\N"
"1788580"	"ACF204EDAEA7C3147CDD91E3A6320061.JPG"	"Register of Africans from the 
Schooner ""Nova Viagem"""	"The Schooner ""Nova Viagem"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Nova Viagem"". The register was kept as a 
formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives."	"800"	"1235"	"image/jpeg"	"\N"	"en"	"780691"	"British National Archives, Foreign Office, ser. 84, 
vol. 87, p. 69."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1788588"	"9C97B2B77DAFDA2E86B54FABF0C63542.JPG"	"Register of Africans from the 
Schooner ""NS da Conceição Minerva"""	"The Schooner ""NS da Conceição Minerva"" was captured 
at sea by British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""NS da Conceição Minerva"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"800"	"1243"	"image/jpeg"	"\N"	"en"	"858680"	"British National Archives, Foreign 
Office, ser. 84, vol. 87, p. 102."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
"1788585"	"A1CFD10776BFB9950D46E35BEE1644A0.JPG"	"Register of Africans from the 
Schooner ""NS da Penha de França"""	"The Schooner ""NS da Penha de França"" was captured at 
sea by British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""NS da Penha de França"". The 
register was kept as a formal record of emancipation that helped protect the individual 
from subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"800"	"1235"	"image/jpeg"	"\N"	"en"	"765717"	"British National Archives, Foreign 
Office, ser. 84, vol. 87, p. 88."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1828"	"\N"
